"ID","Tagged objects"
"buildinggadgets:blacklist/exchanging","minecraft:light_blue_bed"
"buildinggadgets:blacklist/exchanging","minecraft:light_gray_bed"
"buildinggadgets:blacklist/exchanging","minecraft:lime_bed"
"buildinggadgets:blacklist/exchanging","minecraft:magenta_bed"
"buildinggadgets:blacklist/exchanging","minecraft:oak_door"
"buildinggadgets:blacklist/exchanging","minecraft:orange_bed"
"buildinggadgets:blacklist/exchanging","minecraft:pink_bed"
"buildinggadgets:blacklist/exchanging","minecraft:purple_bed"
"buildinggadgets:blacklist/exchanging","minecraft:red_bed"
"buildinggadgets:blacklist/exchanging","minecraft:spruce_door"
"buildinggadgets:blacklist/exchanging","minecraft:torch"
"buildinggadgets:blacklist/exchanging","minecraft:wall_torch"
"buildinggadgets:blacklist/exchanging","minecraft:warped_door"
"buildinggadgets:blacklist/exchanging","minecraft:white_bed"
"buildinggadgets:blacklist/exchanging","minecraft:yellow_bed"
"buildinggadgets:blacklist/exchanging","silentgear:netherwood_door"
"buildinggadgets:blacklist/exchanging","supplementaries:gold_door"
"buildinggadgets:blacklist/exchanging","supplementaries:netherite_door"
"buildinggadgets:blacklist/exchanging","traverse:fir_door"
"buildinggadgets:blacklist/exchanging","upgrade_aquatic:driftwood_door"
"buildinggadgets:blacklist/exchanging","upgrade_aquatic:glass_door"
"buildinggadgets:blacklist/exchanging","upgrade_aquatic:river_door"
"buildinggadgets:blacklist/exchanging","upgrade_aquatic:tooth_door"
"buildinggadgets:blacklist/generic","abundance:jacaranda_door"
"buildinggadgets:blacklist/generic","abundance:redbud_door"
"buildinggadgets:blacklist/generic","ars_nouveau:archwood_door"
"buildinggadgets:blacklist/generic","autumnity:maple_door"
"buildinggadgets:blacklist/generic","bamboo_blocks:bamboo_door"
"buildinggadgets:blacklist/generic","betterendforge:dragon_tree_door"
"buildinggadgets:blacklist/generic","betterendforge:end_lotus_door"
"buildinggadgets:blacklist/generic","betterendforge:helix_tree_door"
"buildinggadgets:blacklist/generic","betterendforge:jellyshroom_door"
"buildinggadgets:blacklist/generic","betterendforge:lacugrove_door"
"buildinggadgets:blacklist/generic","betterendforge:lucernia_door"
"buildinggadgets:blacklist/generic","betterendforge:mossy_glowshroom_door"
"buildinggadgets:blacklist/generic","betterendforge:pythadendron_door"
"buildinggadgets:blacklist/generic","betterendforge:tenanea_door"
"buildinggadgets:blacklist/generic","betterendforge:terminite_door"
"buildinggadgets:blacklist/generic","betterendforge:thallasium_door"
"buildinggadgets:blacklist/generic","betterendforge:umbrella_tree_door"
"buildinggadgets:blacklist/generic","biomesoplenty:cherry_door"
"buildinggadgets:blacklist/generic","biomesoplenty:dead_door"
"buildinggadgets:blacklist/generic","biomesoplenty:fir_door"
"buildinggadgets:blacklist/generic","biomesoplenty:hellbark_door"
"buildinggadgets:blacklist/generic","biomesoplenty:jacaranda_door"
"buildinggadgets:blacklist/generic","biomesoplenty:magic_door"
"buildinggadgets:blacklist/generic","biomesoplenty:mahogany_door"
"buildinggadgets:blacklist/generic","biomesoplenty:palm_door"
"buildinggadgets:blacklist/generic","biomesoplenty:redwood_door"
"buildinggadgets:blacklist/generic","biomesoplenty:umbran_door"
"buildinggadgets:blacklist/generic","biomesoplenty:willow_door"
"buildinggadgets:blacklist/generic","buzzier_bees:honeycomb_door"
"buildinggadgets:blacklist/generic","byg:aspen_door"
"buildinggadgets:blacklist/generic","byg:baobab_door"
"buildinggadgets:blacklist/generic","byg:blue_enchanted_door"
"buildinggadgets:blacklist/generic","byg:bulbis_door"
"buildinggadgets:blacklist/generic","byg:cherry_door"
"buildinggadgets:blacklist/generic","byg:cika_door"
"buildinggadgets:blacklist/generic","byg:cypress_door"
"buildinggadgets:blacklist/generic","byg:ebony_door"
"buildinggadgets:blacklist/generic","byg:embur_door"
"buildinggadgets:blacklist/generic","byg:ether_door"
"buildinggadgets:blacklist/generic","byg:fir_door"
"buildinggadgets:blacklist/generic","byg:green_enchanted_door"
"buildinggadgets:blacklist/generic","byg:holly_door"
"buildinggadgets:blacklist/generic","byg:imparius_door"
"buildinggadgets:blacklist/generic","byg:jacaranda_door"
"buildinggadgets:blacklist/generic","byg:lament_door"
"buildinggadgets:blacklist/generic","byg:mahogany_door"
"buildinggadgets:blacklist/generic","byg:mangrove_door"
"buildinggadgets:blacklist/generic","byg:maple_door"
"buildinggadgets:blacklist/generic","byg:nightshade_door"
"buildinggadgets:blacklist/generic","byg:palm_door"
"buildinggadgets:blacklist/generic","byg:pine_door"
"buildinggadgets:blacklist/generic","byg:rainbow_eucalyptus_door"
"buildinggadgets:blacklist/generic","byg:redwood_door"
"buildinggadgets:blacklist/generic","byg:skyris_door"
"buildinggadgets:blacklist/generic","byg:sythian_door"
"buildinggadgets:blacklist/generic","byg:willow_door"
"buildinggadgets:blacklist/generic","byg:witch_hazel_door"
"buildinggadgets:blacklist/generic","byg:zelkova_door"
"buildinggadgets:blacklist/generic","endergetic:poise_door"
"buildinggadgets:blacklist/generic","environmental:cherry_door"
"buildinggadgets:blacklist/generic","environmental:willow_door"
"buildinggadgets:blacklist/generic","environmental:wisteria_door"
"buildinggadgets:blacklist/generic","integrateddynamics:menril_door"
"buildinggadgets:blacklist/generic","jellyfishing:chrome_door"
"buildinggadgets:blacklist/generic","jellyfishing:vault_door"
"buildinggadgets:blacklist/generic","minecraft:acacia_door"
"buildinggadgets:blacklist/generic","minecraft:birch_door"
"buildinggadgets:blacklist/generic","minecraft:black_bed"
"buildinggadgets:blacklist/generic","minecraft:blue_bed"
"buildinggadgets:blacklist/generic","minecraft:brown_bed"
"buildinggadgets:blacklist/generic","minecraft:crimson_door"
"buildinggadgets:blacklist/generic","minecraft:cyan_bed"
"buildinggadgets:blacklist/generic","minecraft:dark_oak_door"
"buildinggadgets:blacklist/generic","minecraft:gray_bed"
"buildinggadgets:blacklist/generic","minecraft:green_bed"
"buildinggadgets:blacklist/generic","minecraft:iron_door"
"buildinggadgets:blacklist/generic","minecraft:jungle_door"
"buildinggadgets:blacklist/generic","minecraft:light_blue_bed"
"buildinggadgets:blacklist/generic","minecraft:light_gray_bed"
"buildinggadgets:blacklist/generic","minecraft:lime_bed"
"buildinggadgets:blacklist/generic","minecraft:magenta_bed"
"buildinggadgets:blacklist/generic","minecraft:oak_door"
"buildinggadgets:blacklist/generic","minecraft:orange_bed"
"buildinggadgets:blacklist/generic","minecraft:pink_bed"
"buildinggadgets:blacklist/generic","minecraft:purple_bed"
"buildinggadgets:blacklist/generic","minecraft:red_bed"
"buildinggadgets:blacklist/generic","minecraft:spruce_door"
"buildinggadgets:blacklist/generic","minecraft:warped_door"
"buildinggadgets:blacklist/generic","minecraft:white_bed"
"buildinggadgets:blacklist/generic","minecraft:yellow_bed"
"buildinggadgets:blacklist/generic","silentgear:netherwood_door"
"buildinggadgets:blacklist/generic","supplementaries:gold_door"
"buildinggadgets:blacklist/generic","supplementaries:netherite_door"
"buildinggadgets:blacklist/generic","traverse:fir_door"
"buildinggadgets:blacklist/generic","upgrade_aquatic:driftwood_door"
"buildinggadgets:blacklist/generic","upgrade_aquatic:glass_door"
"buildinggadgets:blacklist/generic","upgrade_aquatic:river_door"
"buildinggadgets:blacklist/generic","upgrade_aquatic:tooth_door"
"buzzier_bees:flower_blacklist","minecraft:wither_rose"
"byg:aspen_logs","byg:aspen_log"
"byg:aspen_logs","byg:aspen_wood"
"byg:aspen_logs","byg:stripped_aspen_log"
"byg:aspen_logs","byg:stripped_aspen_wood"
"byg:baobab_logs","byg:baobab_log"
"byg:baobab_logs","byg:baobab_wood"
"byg:baobab_logs","byg:stripped_baobab_log"
"byg:baobab_logs","byg:stripped_baobab_wood"
"byg:black_sand","byg:purple_sand"
"byg:blue_enchanted_logs","byg:blue_enchanted_log"
"byg:blue_enchanted_logs","byg:blue_enchanted_wood"
"byg:blue_enchanted_logs","byg:stripped_blue_enchanted_log"
"byg:blue_enchanted_logs","byg:stripped_blue_enchanted_wood"
"byg:blue_sand","byg:blue_sand"
"byg:bookshelves","byg:aspen_bookshelf"
"byg:bookshelves","byg:baobab_bookshelf"
"byg:bookshelves","byg:blue_enchanted_bookshelf"
"byg:bookshelves","byg:cherry_bookshelf"
"byg:bookshelves","byg:cika_bookshelf"
"byg:bookshelves","byg:cypress_bookshelf"
"byg:bookshelves","byg:ebony_bookshelf"
"byg:bookshelves","byg:fir_bookshelf"
"byg:bookshelves","byg:green_enchanted_bookshelf"
"byg:bookshelves","byg:holly_bookshelf"
"byg:bookshelves","byg:jacaranda_bookshelf"
"byg:bookshelves","byg:mahogany_bookshelf"
"byg:bookshelves","byg:mangrove_bookshelf"
"byg:bookshelves","byg:maple_bookshelf"
"byg:bookshelves","byg:pine_bookshelf"
"byg:bookshelves","byg:rainbow_eucalyptus_bookshelf"
"byg:bookshelves","byg:redwood_bookshelf"
"byg:bookshelves","byg:skyris_bookshelf"
"byg:bookshelves","byg:willow_bookshelf"
"byg:bookshelves","byg:witch_hazel_bookshelf"
"byg:bookshelves","byg:zelkova_bookshelf"
"byg:bulbis_stems","byg:bulbis_stem"
"byg:bulbis_stems","byg:bulbis_wood"
"byg:bulbis_stems","byg:stripped_bulbis_stem"
"byg:bulbis_stems","byg:stripped_bulbis_wood"
"byg:cherry_logs","byg:cherry_log"
"byg:cherry_logs","byg:cherry_wood"
"byg:cherry_logs","byg:stripped_cherry_log"
"byg:cherry_logs","byg:stripped_cherry_wood"
"byg:cika_logs","byg:cika_log"
"byg:cika_logs","byg:cika_wood"
"byg:cika_logs","byg:stripped_cika_log"
"byg:cika_logs","byg:stripped_cika_wood"
"byg:cypress_logs","byg:cypress_log"
"byg:cypress_logs","byg:cypress_wood"
"byg:cypress_logs","byg:stripped_cypress_log"
"byg:cypress_logs","byg:stripped_cypress_wood"
"byg:ebony_logs","byg:ebony_log"
"byg:ebony_logs","byg:ebony_wood"
"byg:ebony_logs","byg:stripped_ebony_log"
"byg:ebony_logs","byg:stripped_ebony_wood"
"byg:embur_pedus","byg:embur_hyphae"
"byg:embur_pedus","byg:embur_pedu"
"byg:embur_pedus","byg:stripped_embur_hyphae"
"byg:embur_pedus","byg:stripped_embur_pedu"
"byg:ether_logs","byg:ether_log"
"byg:ether_logs","byg:ether_wood"
"byg:ether_logs","byg:stripped_ether_log"
"byg:ether_logs","byg:stripped_ether_wood"
"byg:fir_logs","byg:fir_log"
"byg:fir_logs","byg:fir_wood"
"byg:fir_logs","byg:stripped_fir_log"
"byg:fir_logs","byg:stripped_fir_wood"
"byg:green_enchanted_logs","byg:green_enchanted_log"
"byg:green_enchanted_logs","byg:green_enchanted_wood"
"byg:green_enchanted_logs","byg:stripped_green_enchanted_log"
"byg:green_enchanted_logs","byg:stripped_green_enchanted_wood"
"byg:ground_alpine_bellflower","biomesoplenty:origin_grass_block"
"byg:ground_alpine_bellflower","byg:bulbis_phycelium"
"byg:ground_alpine_bellflower","byg:ether_phylium"
"byg:ground_alpine_bellflower","byg:ether_soil"
"byg:ground_alpine_bellflower","byg:glowcelium_block"
"byg:ground_alpine_bellflower","byg:imparius_phylium"
"byg:ground_alpine_bellflower","byg:ivis_phylium"
"byg:ground_alpine_bellflower","byg:meadow_dirt"
"byg:ground_alpine_bellflower","byg:meadow_grass_block"
"byg:ground_alpine_bellflower","byg:nightshade_phylium"
"byg:ground_alpine_bellflower","byg:overgrown_crimson_blackstone"
"byg:ground_alpine_bellflower","byg:overgrown_dacite"
"byg:ground_alpine_bellflower","byg:overgrown_netherrack"
"byg:ground_alpine_bellflower","byg:overgrown_stone"
"byg:ground_alpine_bellflower","byg:peat"
"byg:ground_alpine_bellflower","byg:podzol_dacite"
"byg:ground_alpine_bellflower","byg:shulkren_phylium"
"byg:ground_alpine_bellflower","byg:vermilion_sculk"
"byg:ground_alpine_bellflower","environmental:mud"
"byg:ground_alpine_bellflower","farmersdelight:rich_soil"
"byg:ground_alpine_bellflower","minecraft:coarse_dirt"
"byg:ground_alpine_bellflower","minecraft:dirt"
"byg:ground_alpine_bellflower","minecraft:grass_block"
"byg:ground_alpine_bellflower","minecraft:mycelium"
"byg:ground_alpine_bellflower","minecraft:podzol"
"byg:ground_alpine_bellflower","supplementaries:fodder"
"byg:ground_alpine_bellflower","valhelsia_structures:coarse_dirt"
"byg:ground_alpine_bellflower","valhelsia_structures:dirt"
"byg:ground_alpine_bellflower","valhelsia_structures:grass_block"
"byg:ground_alpine_bellflower","vampirism:cursed_earth"
"byg:ground_angelica","biomesoplenty:origin_grass_block"
"byg:ground_angelica","byg:bulbis_phycelium"
"byg:ground_angelica","byg:ether_phylium"
"byg:ground_angelica","byg:ether_soil"
"byg:ground_angelica","byg:glowcelium_block"
"byg:ground_angelica","byg:imparius_phylium"
"byg:ground_angelica","byg:ivis_phylium"
"byg:ground_angelica","byg:meadow_dirt"
"byg:ground_angelica","byg:meadow_grass_block"
"byg:ground_angelica","byg:nightshade_phylium"
"byg:ground_angelica","byg:overgrown_crimson_blackstone"
"byg:ground_angelica","byg:overgrown_dacite"
"byg:ground_angelica","byg:overgrown_netherrack"
"byg:ground_angelica","byg:overgrown_stone"
"byg:ground_angelica","byg:peat"
"byg:ground_angelica","byg:podzol_dacite"
"byg:ground_angelica","byg:shulkren_phylium"
"byg:ground_angelica","byg:vermilion_sculk"
"byg:ground_angelica","environmental:mud"
"byg:ground_angelica","farmersdelight:rich_soil"
"byg:ground_angelica","minecraft:coarse_dirt"
"byg:ground_angelica","minecraft:dirt"
"byg:ground_angelica","minecraft:grass_block"
"byg:ground_angelica","minecraft:mycelium"
"byg:ground_angelica","minecraft:podzol"
"byg:ground_angelica","supplementaries:fodder"
"byg:ground_angelica","valhelsia_structures:coarse_dirt"
"byg:ground_angelica","valhelsia_structures:dirt"
"byg:ground_angelica","valhelsia_structures:grass_block"
"byg:ground_angelica","vampirism:cursed_earth"
"byg:ground_araucaria_sapling","biomesoplenty:origin_grass_block"
"byg:ground_araucaria_sapling","byg:bulbis_phycelium"
"byg:ground_araucaria_sapling","byg:ether_phylium"
"byg:ground_araucaria_sapling","byg:ether_soil"
"byg:ground_araucaria_sapling","byg:glowcelium_block"
"byg:ground_araucaria_sapling","byg:imparius_phylium"
"byg:ground_araucaria_sapling","byg:ivis_phylium"
"byg:ground_araucaria_sapling","byg:meadow_dirt"
"byg:ground_araucaria_sapling","byg:meadow_grass_block"
"byg:ground_araucaria_sapling","byg:nightshade_phylium"
"byg:ground_araucaria_sapling","byg:overgrown_crimson_blackstone"
"byg:ground_araucaria_sapling","byg:overgrown_dacite"
"byg:ground_araucaria_sapling","byg:overgrown_netherrack"
"byg:ground_araucaria_sapling","byg:overgrown_stone"
"byg:ground_araucaria_sapling","byg:peat"
"byg:ground_araucaria_sapling","byg:podzol_dacite"
"byg:ground_araucaria_sapling","byg:shulkren_phylium"
"byg:ground_araucaria_sapling","byg:vermilion_sculk"
"byg:ground_araucaria_sapling","environmental:mud"
"byg:ground_araucaria_sapling","farmersdelight:rich_soil"
"byg:ground_araucaria_sapling","minecraft:coarse_dirt"
"byg:ground_araucaria_sapling","minecraft:dirt"
"byg:ground_araucaria_sapling","minecraft:grass_block"
"byg:ground_araucaria_sapling","minecraft:mycelium"
"byg:ground_araucaria_sapling","minecraft:podzol"
"byg:ground_araucaria_sapling","supplementaries:fodder"
"byg:ground_araucaria_sapling","valhelsia_structures:coarse_dirt"
"byg:ground_araucaria_sapling","valhelsia_structures:dirt"
"byg:ground_araucaria_sapling","valhelsia_structures:grass_block"
"byg:ground_araucaria_sapling","vampirism:cursed_earth"
"byg:ground_aspen_sapling","biomesoplenty:origin_grass_block"
"byg:ground_aspen_sapling","byg:bulbis_phycelium"
"byg:ground_aspen_sapling","byg:ether_phylium"
"byg:ground_aspen_sapling","byg:ether_soil"
"byg:ground_aspen_sapling","byg:glowcelium_block"
"byg:ground_aspen_sapling","byg:imparius_phylium"
"byg:ground_aspen_sapling","byg:ivis_phylium"
"byg:ground_aspen_sapling","byg:meadow_dirt"
"byg:ground_aspen_sapling","byg:meadow_grass_block"
"byg:ground_aspen_sapling","byg:nightshade_phylium"
"byg:ground_aspen_sapling","byg:overgrown_crimson_blackstone"
"byg:ground_aspen_sapling","byg:overgrown_dacite"
"byg:ground_aspen_sapling","byg:overgrown_netherrack"
"byg:ground_aspen_sapling","byg:overgrown_stone"
"byg:ground_aspen_sapling","byg:peat"
"byg:ground_aspen_sapling","byg:podzol_dacite"
"byg:ground_aspen_sapling","byg:shulkren_phylium"
"byg:ground_aspen_sapling","byg:vermilion_sculk"
"byg:ground_aspen_sapling","environmental:mud"
"byg:ground_aspen_sapling","farmersdelight:rich_soil"
"byg:ground_aspen_sapling","minecraft:coarse_dirt"
"byg:ground_aspen_sapling","minecraft:dirt"
"byg:ground_aspen_sapling","minecraft:grass_block"
"byg:ground_aspen_sapling","minecraft:mycelium"
"byg:ground_aspen_sapling","minecraft:podzol"
"byg:ground_aspen_sapling","supplementaries:fodder"
"byg:ground_aspen_sapling","valhelsia_structures:coarse_dirt"
"byg:ground_aspen_sapling","valhelsia_structures:dirt"
"byg:ground_aspen_sapling","valhelsia_structures:grass_block"
"byg:ground_aspen_sapling","vampirism:cursed_earth"
"byg:ground_azalea","biomesoplenty:origin_grass_block"
"byg:ground_azalea","byg:bulbis_phycelium"
"byg:ground_azalea","byg:ether_phylium"
"byg:ground_azalea","byg:ether_soil"
"byg:ground_azalea","byg:glowcelium_block"
"byg:ground_azalea","byg:imparius_phylium"
"byg:ground_azalea","byg:ivis_phylium"
"byg:ground_azalea","byg:meadow_dirt"
"byg:ground_azalea","byg:meadow_grass_block"
"byg:ground_azalea","byg:nightshade_phylium"
"byg:ground_azalea","byg:overgrown_crimson_blackstone"
"byg:ground_azalea","byg:overgrown_dacite"
"byg:ground_azalea","byg:overgrown_netherrack"
"byg:ground_azalea","byg:overgrown_stone"
"byg:ground_azalea","byg:peat"
"byg:ground_azalea","byg:podzol_dacite"
"byg:ground_azalea","byg:shulkren_phylium"
"byg:ground_azalea","byg:vermilion_sculk"
"byg:ground_azalea","environmental:mud"
"byg:ground_azalea","farmersdelight:rich_soil"
"byg:ground_azalea","minecraft:coarse_dirt"
"byg:ground_azalea","minecraft:dirt"
"byg:ground_azalea","minecraft:grass_block"
"byg:ground_azalea","minecraft:mycelium"
"byg:ground_azalea","minecraft:podzol"
"byg:ground_azalea","supplementaries:fodder"
"byg:ground_azalea","valhelsia_structures:coarse_dirt"
"byg:ground_azalea","valhelsia_structures:dirt"
"byg:ground_azalea","valhelsia_structures:grass_block"
"byg:ground_azalea","vampirism:cursed_earth"
"byg:ground_baobab_sapling","biomesoplenty:origin_grass_block"
"byg:ground_baobab_sapling","byg:bulbis_phycelium"
"byg:ground_baobab_sapling","byg:ether_phylium"
"byg:ground_baobab_sapling","byg:ether_soil"
"byg:ground_baobab_sapling","byg:glowcelium_block"
"byg:ground_baobab_sapling","byg:imparius_phylium"
"byg:ground_baobab_sapling","byg:ivis_phylium"
"byg:ground_baobab_sapling","byg:meadow_dirt"
"byg:ground_baobab_sapling","byg:meadow_grass_block"
"byg:ground_baobab_sapling","byg:nightshade_phylium"
"byg:ground_baobab_sapling","byg:overgrown_crimson_blackstone"
"byg:ground_baobab_sapling","byg:overgrown_dacite"
"byg:ground_baobab_sapling","byg:overgrown_netherrack"
"byg:ground_baobab_sapling","byg:overgrown_stone"
"byg:ground_baobab_sapling","byg:peat"
"byg:ground_baobab_sapling","byg:podzol_dacite"
"byg:ground_baobab_sapling","byg:shulkren_phylium"
"byg:ground_baobab_sapling","byg:vermilion_sculk"
"byg:ground_baobab_sapling","environmental:mud"
"byg:ground_baobab_sapling","farmersdelight:rich_soil"
"byg:ground_baobab_sapling","minecraft:coarse_dirt"
"byg:ground_baobab_sapling","minecraft:dirt"
"byg:ground_baobab_sapling","minecraft:grass_block"
"byg:ground_baobab_sapling","minecraft:mycelium"
"byg:ground_baobab_sapling","minecraft:podzol"
"byg:ground_baobab_sapling","supplementaries:fodder"
"byg:ground_baobab_sapling","valhelsia_structures:coarse_dirt"
"byg:ground_baobab_sapling","valhelsia_structures:dirt"
"byg:ground_baobab_sapling","valhelsia_structures:grass_block"
"byg:ground_baobab_sapling","vampirism:cursed_earth"
"byg:ground_begonia","biomesoplenty:origin_grass_block"
"byg:ground_begonia","byg:bulbis_phycelium"
"byg:ground_begonia","byg:ether_phylium"
"byg:ground_begonia","byg:ether_soil"
"byg:ground_begonia","byg:glowcelium_block"
"byg:ground_begonia","byg:imparius_phylium"
"byg:ground_begonia","byg:ivis_phylium"
"byg:ground_begonia","byg:meadow_dirt"
"byg:ground_begonia","byg:meadow_grass_block"
"byg:ground_begonia","byg:nightshade_phylium"
"byg:ground_begonia","byg:overgrown_crimson_blackstone"
"byg:ground_begonia","byg:overgrown_dacite"
"byg:ground_begonia","byg:overgrown_netherrack"
"byg:ground_begonia","byg:overgrown_stone"
"byg:ground_begonia","byg:peat"
"byg:ground_begonia","byg:podzol_dacite"
"byg:ground_begonia","byg:shulkren_phylium"
"byg:ground_begonia","byg:vermilion_sculk"
"byg:ground_begonia","environmental:mud"
"byg:ground_begonia","farmersdelight:rich_soil"
"byg:ground_begonia","minecraft:coarse_dirt"
"byg:ground_begonia","minecraft:dirt"
"byg:ground_begonia","minecraft:grass_block"
"byg:ground_begonia","minecraft:mycelium"
"byg:ground_begonia","minecraft:podzol"
"byg:ground_begonia","supplementaries:fodder"
"byg:ground_begonia","valhelsia_structures:coarse_dirt"
"byg:ground_begonia","valhelsia_structures:dirt"
"byg:ground_begonia","valhelsia_structures:grass_block"
"byg:ground_begonia","vampirism:cursed_earth"
"byg:ground_bistort","biomesoplenty:origin_grass_block"
"byg:ground_bistort","byg:bulbis_phycelium"
"byg:ground_bistort","byg:ether_phylium"
"byg:ground_bistort","byg:ether_soil"
"byg:ground_bistort","byg:glowcelium_block"
"byg:ground_bistort","byg:imparius_phylium"
"byg:ground_bistort","byg:ivis_phylium"
"byg:ground_bistort","byg:meadow_dirt"
"byg:ground_bistort","byg:meadow_grass_block"
"byg:ground_bistort","byg:nightshade_phylium"
"byg:ground_bistort","byg:overgrown_crimson_blackstone"
"byg:ground_bistort","byg:overgrown_dacite"
"byg:ground_bistort","byg:overgrown_netherrack"
"byg:ground_bistort","byg:overgrown_stone"
"byg:ground_bistort","byg:peat"
"byg:ground_bistort","byg:podzol_dacite"
"byg:ground_bistort","byg:shulkren_phylium"
"byg:ground_bistort","byg:vermilion_sculk"
"byg:ground_bistort","environmental:mud"
"byg:ground_bistort","farmersdelight:rich_soil"
"byg:ground_bistort","minecraft:coarse_dirt"
"byg:ground_bistort","minecraft:dirt"
"byg:ground_bistort","minecraft:grass_block"
"byg:ground_bistort","minecraft:mycelium"
"byg:ground_bistort","minecraft:podzol"
"byg:ground_bistort","supplementaries:fodder"
"byg:ground_bistort","valhelsia_structures:coarse_dirt"
"byg:ground_bistort","valhelsia_structures:dirt"
"byg:ground_bistort","valhelsia_structures:grass_block"
"byg:ground_bistort","vampirism:cursed_earth"
"byg:ground_black_rose","biomesoplenty:origin_grass_block"
"byg:ground_black_rose","byg:bulbis_phycelium"
"byg:ground_black_rose","byg:ether_phylium"
"byg:ground_black_rose","byg:ether_soil"
"byg:ground_black_rose","byg:glowcelium_block"
"byg:ground_black_rose","byg:imparius_phylium"
"byg:ground_black_rose","byg:ivis_phylium"
"byg:ground_black_rose","byg:meadow_dirt"
"byg:ground_black_rose","byg:meadow_grass_block"
"byg:ground_black_rose","byg:nightshade_phylium"
"byg:ground_black_rose","byg:overgrown_crimson_blackstone"
"byg:ground_black_rose","byg:overgrown_dacite"
"byg:ground_black_rose","byg:overgrown_netherrack"
"byg:ground_black_rose","byg:overgrown_stone"
"byg:ground_black_rose","byg:peat"
"byg:ground_black_rose","byg:podzol_dacite"
"byg:ground_black_rose","byg:shulkren_phylium"
"byg:ground_black_rose","byg:vermilion_sculk"
"byg:ground_black_rose","environmental:mud"
"byg:ground_black_rose","farmersdelight:rich_soil"
"byg:ground_black_rose","minecraft:coarse_dirt"
"byg:ground_black_rose","minecraft:dirt"
"byg:ground_black_rose","minecraft:grass_block"
"byg:ground_black_rose","minecraft:mycelium"
"byg:ground_black_rose","minecraft:podzol"
"byg:ground_black_rose","supplementaries:fodder"
"byg:ground_black_rose","valhelsia_structures:coarse_dirt"
"byg:ground_black_rose","valhelsia_structures:dirt"
"byg:ground_black_rose","valhelsia_structures:grass_block"
"byg:ground_black_rose","vampirism:cursed_earth"
"byg:ground_blue_enchanted_sapling","biomesoplenty:origin_grass_block"
"byg:ground_blue_enchanted_sapling","byg:bulbis_phycelium"
"byg:ground_blue_enchanted_sapling","byg:ether_phylium"
"byg:ground_blue_enchanted_sapling","byg:ether_soil"
"byg:ground_blue_enchanted_sapling","byg:glowcelium_block"
"byg:ground_blue_enchanted_sapling","byg:imparius_phylium"
"byg:ground_blue_enchanted_sapling","byg:ivis_phylium"
"byg:ground_blue_enchanted_sapling","byg:meadow_dirt"
"byg:ground_blue_enchanted_sapling","byg:meadow_grass_block"
"byg:ground_blue_enchanted_sapling","byg:nightshade_phylium"
"byg:ground_blue_enchanted_sapling","byg:overgrown_crimson_blackstone"
"byg:ground_blue_enchanted_sapling","byg:overgrown_dacite"
"byg:ground_blue_enchanted_sapling","byg:overgrown_netherrack"
"byg:ground_blue_enchanted_sapling","byg:overgrown_stone"
"byg:ground_blue_enchanted_sapling","byg:peat"
"byg:ground_blue_enchanted_sapling","byg:podzol_dacite"
"byg:ground_blue_enchanted_sapling","byg:shulkren_phylium"
"byg:ground_blue_enchanted_sapling","byg:vermilion_sculk"
"byg:ground_blue_enchanted_sapling","environmental:mud"
"byg:ground_blue_enchanted_sapling","farmersdelight:rich_soil"
"byg:ground_blue_enchanted_sapling","minecraft:coarse_dirt"
"byg:ground_blue_enchanted_sapling","minecraft:dirt"
"byg:ground_blue_enchanted_sapling","minecraft:grass_block"
"byg:ground_blue_enchanted_sapling","minecraft:mycelium"
"byg:ground_blue_enchanted_sapling","minecraft:podzol"
"byg:ground_blue_enchanted_sapling","supplementaries:fodder"
"byg:ground_blue_enchanted_sapling","valhelsia_structures:coarse_dirt"
"byg:ground_blue_enchanted_sapling","valhelsia_structures:dirt"
"byg:ground_blue_enchanted_sapling","valhelsia_structures:grass_block"
"byg:ground_blue_enchanted_sapling","vampirism:cursed_earth"
"byg:ground_blue_sage","biomesoplenty:origin_grass_block"
"byg:ground_blue_sage","byg:bulbis_phycelium"
"byg:ground_blue_sage","byg:ether_phylium"
"byg:ground_blue_sage","byg:ether_soil"
"byg:ground_blue_sage","byg:glowcelium_block"
"byg:ground_blue_sage","byg:imparius_phylium"
"byg:ground_blue_sage","byg:ivis_phylium"
"byg:ground_blue_sage","byg:meadow_dirt"
"byg:ground_blue_sage","byg:meadow_grass_block"
"byg:ground_blue_sage","byg:nightshade_phylium"
"byg:ground_blue_sage","byg:overgrown_crimson_blackstone"
"byg:ground_blue_sage","byg:overgrown_dacite"
"byg:ground_blue_sage","byg:overgrown_netherrack"
"byg:ground_blue_sage","byg:overgrown_stone"
"byg:ground_blue_sage","byg:peat"
"byg:ground_blue_sage","byg:podzol_dacite"
"byg:ground_blue_sage","byg:shulkren_phylium"
"byg:ground_blue_sage","byg:vermilion_sculk"
"byg:ground_blue_sage","environmental:mud"
"byg:ground_blue_sage","farmersdelight:rich_soil"
"byg:ground_blue_sage","minecraft:coarse_dirt"
"byg:ground_blue_sage","minecraft:dirt"
"byg:ground_blue_sage","minecraft:grass_block"
"byg:ground_blue_sage","minecraft:mycelium"
"byg:ground_blue_sage","minecraft:podzol"
"byg:ground_blue_sage","supplementaries:fodder"
"byg:ground_blue_sage","valhelsia_structures:coarse_dirt"
"byg:ground_blue_sage","valhelsia_structures:dirt"
